tick,timestamp,node_id,node_type,disrupted,mode,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id
154,2026-01-16 20:30,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,6.42,18.809,0.0,8
155,2026-01-16 20:45,supplier_1,supplier,0,reactive,760.09,,,,,,,,,,,,,8
155,2026-01-16 20:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
155,2026-01-16 20:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,50.62,,,,,,,,,8
155,2026-01-16 20:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
155,2026-01-16 20:45,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,6.67,18.809,0.0,8
156,2026-01-16 21:00,supplier_1,supplier,0,reactive,759.41,,,,,,,,,,,,,8
156,2026-01-16 21:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
156,2026-01-16 21:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,40.22,,,,,,,,,8
156,2026-01-16 21:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
156,2026-01-16 21:00,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,6.92,18.809,0.0,8
157,2026-01-16 21:15,supplier_1,supplier,0,reactive,758.48,,,,,,,,,,,,,8
157,2026-01-16 21:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
157,2026-01-16 21:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,43.24,,,,,,,,,8
157,2026-01-16 21:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
157,2026-01-16 21:15,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,7.17,18.809,0.0,8
158,2026-01-16 21:30,supplier_1,supplier,0,reactive,757.89,,,,,,,,,,,,,8
158,2026-01-16 21:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
158,2026-01-16 21:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,46.15,,,,,,,,,8
158,2026-01-16 21:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
158,2026-01-16 21:30,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,7.42,18.809,0.0,8
159,2026-01-16 21:45,supplier_1,supplier,0,reactive,757.14,,,,,,,,,,,,,8
159,2026-01-16 21:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
159,2026-01-16 21:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,49.04,,,,,,,,,8
159,2026-01-16 21:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
159,2026-01-16 21:45,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,7.67,18.809,0.0,8
160,2026-01-16 22:00,supplier_1,supplier,0,reactive,756.38,,,,,,,,,,,,,8
160,2026-01-16 22:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
160,2026-01-16 22:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,38.61,,,,,,,,,8
160,2026-01-16 22:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
160,2026-01-16 22:00,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,7.92,18.809,0.0,8
161,2026-01-16 22:15,supplier_1,supplier,0,reactive,755.12,,,,,,,,,,,,,8
161,2026-01-16 22:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
161,2026-01-16 22:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,41.79,,,,,,,,,8
161,2026-01-16 22:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
161,2026-01-16 22:15,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,8.17,18.809,0.0,8
162,2026-01-16 22:30,supplier_1,supplier,0,reactive,754.52,,,,,,,,,,,,,8
162,2026-01-16 22:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
162,2026-01-16 22:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,44.67,,,,,,,,,8
162,2026-01-16 22:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
162,2026-01-16 22:30,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,8.42,18.809,0.0,8
163,2026-01-16 22:45,supplier_1,supplier,0,reactive,753.85,,,,,,,,,,,,,8
163,2026-01-16 22:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
163,2026-01-16 22:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,47.78,,,,,,,,,8
163,2026-01-16 22:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
163,2026-01-16 22:45,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,8.67,18.809,0.0,8
164,2026-01-16 23:00,supplier_1,supplier,0,reactive,752.85,,,,,,,,,,,,,8
164,2026-01-16 23:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
164,2026-01-16 23:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,37.46,,,,,,,,,8
164,2026-01-16 23:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
164,2026-01-16 23:00,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,8.92,18.809,0.0,8
165,2026-01-16 23:15,supplier_1,supplier,0,reactive,752.09,,,,,,,,,,,,,8
165,2026-01-16 23:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
165,2026-01-16 23:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,40.32,,,,,,,,,8
165,2026-01-16 23:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
165,2026-01-16 23:15,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,9.17,18.809,0.0,8
166,2026-01-16 23:30,supplier_1,supplier,0,reactive,751.04,,,,,,,,,,,,,8
166,2026-01-16 23:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
166,2026-01-16 23:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,43.36,,,,,,,,,8
166,2026-01-16 23:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
166,2026-01-16 23:30,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,9.42,18.809,0.0,8
167,2026-01-16 23:45,supplier_1,supplier,0,reactive,750.33,,,,,,,,,,,,,8
167,2026-01-16 23:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
167,2026-01-16 23:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,46.17,,,,,,,,,8
167,2026-01-16 23:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
167,2026-01-16 23:45,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,9.67,18.809,0.0,8
168,2026-01-17 00:00,supplier_1,supplier,0,reactive,749.64,,,,,,,,,,,,,8
168,2026-01-17 00:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
168,2026-01-17 00:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,49.19,,,,,,,,,8
168,2026-01-17 00:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
168,2026-01-17 00:00,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,9.92,18.809,0.0,8
169,2026-01-17 00:15,supplier_1,supplier,0,reactive,749.08,,,,,,,,,,,,,8
169,2026-01-17 00:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
169,2026-01-17 00:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,52.43,,,,,,,,,8
169,2026-01-17 00:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
169,2026-01-17 00:15,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,10.17,18.809,0.0,8
170,2026-01-17 00:30,supplier_1,supplier,0,reactive,748.51,,,,,,,,,,,,,8
170,2026-01-17 00:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
170,2026-01-17 00:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,55.25,,,,,,,,,8
170,2026-01-17 00:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
170,2026-01-17 00:30,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,10.42,18.809,0.0,8
171,2026-01-17 00:45,supplier_1,supplier,0,reactive,747.49,,,,,,,,,,,,,8
171,2026-01-17 00:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
171,2026-01-17 00:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,58.08,,,,,,,,,8
171,2026-01-17 00:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
171,2026-01-17 00:45,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,10.67,18.809,0.0,8
172,2026-01-17 01:00,supplier_1,supplier,0,reactive,746.06,,,,,,,,,,,,,8
172,2026-01-17 01:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
172,2026-01-17 01:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,47.51,,,,,,,,,8
172,2026-01-17 01:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
172,2026-01-17 01:00,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,10.92,18.809,0.0,8
173,2026-01-17 01:15,supplier_1,supplier,0,reactive,745.39,,,,,,,,,,,,,8
173,2026-01-17 01:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
173,2026-01-17 01:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,50.3,,,,,,,,,8
173,2026-01-17 01:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
173,2026-01-17 01:15,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,11.17,18.809,0.0,8
174,2026-01-17 01:30,supplier_1,supplier,0,reactive,744.48,,,,,,,,,,,,,8
174,2026-01-17 01:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
174,2026-01-17 01:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,53.48,,,,,,,,,8
174,2026-01-17 01:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
174,2026-01-17 01:30,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,11.42,18.809,0.0,8
175,2026-01-17 01:45,supplier_1,supplier,0,reactive,743.36,,,,,,,,,,,,,8
175,2026-01-17 01:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
175,2026-01-17 01:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,56.61,,,,,,,,,8
175,2026-01-17 01:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
175,2026-01-17 01:45,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,11.67,18.809,0.0,8
176,2026-01-17 02:00,supplier_1,supplier,0,reactive,742.37,,,,,,,,,,,,,8
176,2026-01-17 02:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
176,2026-01-17 02:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,46.0,,,,,,,,,8
176,2026-01-17 02:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
176,2026-01-17 02:00,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,11.92,18.809,0.0,8
177,2026-01-17 02:15,supplier_1,supplier,0,reactive,741.6,,,,,,,,,,,,,8
177,2026-01-17 02:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
177,2026-01-17 02:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,48.92,,,,,,,,,8
177,2026-01-17 02:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
177,2026-01-17 02:15,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,12.17,18.809,0.0,8
178,2026-01-17 02:30,supplier_1,supplier,0,reactive,740.53,,,,,,,,,,,,,8
178,2026-01-17 02:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
178,2026-01-17 02:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,51.72,,,,,,,,,8
178,2026-01-17 02:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
178,2026-01-17 02:30,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,12.42,18.809,0.0,8
179,2026-01-17 02:45,supplier_1,supplier,0,reactive,739.44,,,,,,,,,,,,,8
179,2026-01-17 02:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
179,2026-01-17 02:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,54.56,,,,,,,,,8
179,2026-01-17 02:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
179,2026-01-17 02:45,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,12.67,18.809,0.0,8
180,2026-01-17 03:00,supplier_1,supplier,0,reactive,738.84,,,,,,,,,,,,,8
180,2026-01-17 03:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
180,2026-01-17 03:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,43.93,,,,,,,,,8
180,2026-01-17 03:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
180,2026-01-17 03:00,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,12.92,18.809,0.0,8
181,2026-01-17 03:15,supplier_1,supplier,0,reactive,737.68,,,,,,,,,,,,,8
181,2026-01-17 03:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
181,2026-01-17 03:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,46.97,,,,,,,,,8
181,2026-01-17 03:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
181,2026-01-17 03:15,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,13.17,18.809,0.0,8
182,2026-01-17 03:30,supplier_1,supplier,0,reactive,736.69,,,,,,,,,,,,,8
182,2026-01-17 03:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
182,2026-01-17 03:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,49.81,,,,,,,,,8
182,2026-01-17 03:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
182,2026-01-17 03:30,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,13.42,18.809,0.0,8
183,2026-01-17 03:45,supplier_1,supplier,0,reactive,735.26,,,,,,,,,,,,,8
183,2026-01-17 03:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
183,2026-01-17 03:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,53.03,,,,,,,,,8
183,2026-01-17 03:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
183,2026-01-17 03:45,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,13.67,18.809,0.0,8
184,2026-01-17 04:00,supplier_1,supplier,0,reactive,734.0,,,,,,,,,,,,,8
184,2026-01-17 04:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
184,2026-01-17 04:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,42.64,,,,,,,,,8
184,2026-01-17 04:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
184,2026-01-17 04:00,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,13.92,18.809,0.0,8
185,2026-01-17 04:15,supplier_1,supplier,0,reactive,733.25,,,,,,,,,,,,,8
185,2026-01-17 04:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
185,2026-01-17 04:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,45.43,,,,,,,,,8
185,2026-01-17 04:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
185,2026-01-17 04:15,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,14.17,18.809,0.0,8
186,2026-01-17 04:30,supplier_1,supplier,0,reactive,732.62,,,,,,,,,,,,,8
186,2026-01-17 04:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
186,2026-01-17 04:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,48.28,,,,,,,,,8
186,2026-01-17 04:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
186,2026-01-17 04:30,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,14.42,18.809,0.0,8
187,2026-01-17 04:45,supplier_1,supplier,0,reactive,732.04,,,,,,,,,,,,,8
187,2026-01-17 04:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
187,2026-01-17 04:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,51.21,,,,,,,,,8
187,2026-01-17 04:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
187,2026-01-17 04:45,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,14.67,18.809,0.0,8
188,2026-01-17 05:00,supplier_1,supplier,0,reactive,730.64,,,,,,,,,,,,,8
188,2026-01-17 05:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
188,2026-01-17 05:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,40.81,,,,,,,,,8
188,2026-01-17 05:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
188,2026-01-17 05:00,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,14.92,18.809,0.0,8
189,2026-01-17 05:15,supplier_1,supplier,0,reactive,729.53,,,,,,,,,,,,,8
189,2026-01-17 05:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
189,2026-01-17 05:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,43.91,,,,,,,,,8
189,2026-01-17 05:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
189,2026-01-17 05:15,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,15.17,18.809,0.0,8
190,2026-01-17 05:30,supplier_1,supplier,0,reactive,728.84,,,,,,,,,,,,,8
190,2026-01-17 05:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
190,2026-01-17 05:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,46.96,,,,,,,,,8
190,2026-01-17 05:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
190,2026-01-17 05:30,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,15.42,18.809,0.0,8
191,2026-01-17 05:45,supplier_1,supplier,0,reactive,728.03,,,,,,,,,,,,,8
191,2026-01-17 05:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
191,2026-01-17 05:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,49.77,,,,,,,,,8
191,2026-01-17 05:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
191,2026-01-17 05:45,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,15.67,18.809,0.0,8
192,2026-01-17 06:00,supplier_1,supplier,0,reactive,727.46,,,,,,,,,,,,,8
192,2026-01-17 06:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
192,2026-01-17 06:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,39.44,,,,,,,,,8
192,2026-01-17 06:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
192,2026-01-17 06:00,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,15.92,18.809,0.0,8
193,2026-01-17 06:15,supplier_1,supplier,0,reactive,726.91,,,,,,,,,,,,,8
193,2026-01-17 06:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
193,2026-01-17 06:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,42.28,,,,,,,,,8
193,2026-01-17 06:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
193,2026-01-17 06:15,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,16.17,18.809,0.0,8
194,2026-01-17 06:30,supplier_1,supplier,0,reactive,725.58,,,,,,,,,,,,,8
194,2026-01-17 06:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
194,2026-01-17 06:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,45.41,,,,,,,,,8
194,2026-01-17 06:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
194,2026-01-17 06:30,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,16.42,18.809,0.0,8
195,2026-01-17 06:45,supplier_1,supplier,0,reactive,724.88,,,,,,,,,,,,,8
195,2026-01-17 06:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
195,2026-01-17 06:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,48.34,,,,,,,,,8
195,2026-01-17 06:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
195,2026-01-17 06:45,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,16.67,18.809,0.0,8
196,2026-01-17 07:00,supplier_1,supplier,0,reactive,724.26,,,,,,,,,,,,,8
196,2026-01-17 07:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
196,2026-01-17 07:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,37.96,,,,,,,,,8
196,2026-01-17 07:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
196,2026-01-17 07:00,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,16.92,18.809,0.0,8
197,2026-01-17 07:15,supplier_1,supplier,0,reactive,723.74,,,,,,,,,,,,,8
197,2026-01-17 07:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
197,2026-01-17 07:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,40.84,,,,,,,,,8
197,2026-01-17 07:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
197,2026-01-17 07:15,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,17.17,18.809,0.0,8
198,2026-01-17 07:30,supplier_1,supplier,0,reactive,722.9,,,,,,,,,,,,,8
198,2026-01-17 07:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
198,2026-01-17 07:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,44.05,,,,,,,,,8
198,2026-01-17 07:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
198,2026-01-17 07:30,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,17.42,18.809,0.0,8
199,2026-01-17 07:45,supplier_1,supplier,0,reactive,721.49,,,,,,,,,,,,,8
199,2026-01-17 07:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
199,2026-01-17 07:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,47.12,,,,,,,,,8
199,2026-01-17 07:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
199,2026-01-17 07:45,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,17.67,18.809,0.0,8
200,2026-01-17 08:00,supplier_1,supplier,0,reactive,720.11,,,,,,,,,,,,,8
200,2026-01-17 08:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
200,2026-01-17 08:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,36.54,,,,,,,,,8
200,2026-01-17 08:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
200,2026-01-17 08:00,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,17.92,18.809,0.0,8
201,2026-01-17 08:15,supplier_1,supplier,0,reactive,718.78,,,,,,,,,,,,,8
201,2026-01-17 08:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
201,2026-01-17 08:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,39.4,,,,,,,,,8
201,2026-01-17 08:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
201,2026-01-17 08:15,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,18.17,18.809,0.0,8
202,2026-01-17 08:30,supplier_1,supplier,0,reactive,717.59,,,,,,,,,,,,,8
202,2026-01-17 08:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
202,2026-01-17 08:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,42.2,,,,,,,,,8
202,2026-01-17 08:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
202,2026-01-17 08:30,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,18.42,18.809,0.0,8
203,2026-01-17 08:45,supplier_1,supplier,0,reactive,716.68,,,,,,,,,,,,,8
203,2026-01-17 08:45,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
203,2026-01-17 08:45,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,45.41,,,,,,,,,8
203,2026-01-17 08:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
203,2026-01-17 08:45,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,18.67,18.809,0.0,8
204,2026-01-17 09:00,supplier_1,supplier,0,reactive,715.31,,,,,,,,,,,,,8
204,2026-01-17 09:00,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
204,2026-01-17 09:00,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,48.45,,,,,,,,,8
204,2026-01-17 09:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
204,2026-01-17 09:00,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,18.92,18.809,0.0,8
205,2026-01-17 09:15,supplier_1,supplier,0,reactive,714.33,,,,,,,,,,,,,8
205,2026-01-17 09:15,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
205,2026-01-17 09:15,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,51.33,,,,,,,,,8
205,2026-01-17 09:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,93.0,,,,,,,8
205,2026-01-17 09:15,retail_1,retail,1,reactive,,,,,,,,0.0,29.0,1.0,19.17,18.809,0.0,8
206,2026-01-17 09:30,supplier_1,supplier,0,reactive,712.94,,,,,,,,,,,,,8
206,2026-01-17 09:30,farm_1,farm,1,reactive,,747.0,0.0249,,,,,,,,,,,8
206,2026-01-17 09:30,slaughterhouse_1,slaughterhouse,1,reactive,,,,109.0,54.44,,,,,,,,,8
