tick,timestamp,node_id,node_type,disrupted,mode,available_supply,production_capacity,mortality_rate,processing_capacity,output_stock,inventory_level,pending_shipments,retail_inventory,safety_stock,stockout_flag,shortage_duration,sales_rate,reorder_request,scenario_id
154,2026-01-04 20:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,13.46,16.721,0.0,2
155,2026-01-04 20:45,supplier_1,supplier,0,reactive,764.78,,,,,,,,,,,,,2
155,2026-01-04 20:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
155,2026-01-04 20:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
155,2026-01-04 20:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
155,2026-01-04 20:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,13.71,16.721,0.0,2
156,2026-01-04 21:00,supplier_1,supplier,0,reactive,763.97,,,,,,,,,,,,,2
156,2026-01-04 21:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
156,2026-01-04 21:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
156,2026-01-04 21:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
156,2026-01-04 21:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,13.96,16.721,0.0,2
157,2026-01-04 21:15,supplier_1,supplier,0,reactive,762.97,,,,,,,,,,,,,2
157,2026-01-04 21:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
157,2026-01-04 21:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.14,,,,,,,,,2
157,2026-01-04 21:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
157,2026-01-04 21:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,14.21,16.721,0.0,2
158,2026-01-04 21:30,supplier_1,supplier,0,reactive,762.11,,,,,,,,,,,,,2
158,2026-01-04 21:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
158,2026-01-04 21:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,395.98,,,,,,,,,2
158,2026-01-04 21:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
158,2026-01-04 21:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,14.46,16.721,0.0,2
159,2026-01-04 21:45,supplier_1,supplier,0,reactive,761.48,,,,,,,,,,,,,2
159,2026-01-04 21:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
159,2026-01-04 21:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
159,2026-01-04 21:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
159,2026-01-04 21:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,14.71,16.721,0.0,2
160,2026-01-04 22:00,supplier_1,supplier,0,reactive,760.98,,,,,,,,,,,,,2
160,2026-01-04 22:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
160,2026-01-04 22:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
160,2026-01-04 22:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
160,2026-01-04 22:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,14.96,16.721,0.0,2
161,2026-01-04 22:15,supplier_1,supplier,0,reactive,759.53,,,,,,,,,,,,,2
161,2026-01-04 22:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
161,2026-01-04 22:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.43,,,,,,,,,2
161,2026-01-04 22:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
161,2026-01-04 22:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,15.21,16.721,0.0,2
162,2026-01-04 22:30,supplier_1,supplier,0,reactive,758.9,,,,,,,,,,,,,2
162,2026-01-04 22:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
162,2026-01-04 22:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,397.53,,,,,,,,,2
162,2026-01-04 22:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
162,2026-01-04 22:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,15.46,16.721,0.0,2
163,2026-01-04 22:45,supplier_1,supplier,0,reactive,757.49,,,,,,,,,,,,,2
163,2026-01-04 22:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
163,2026-01-04 22:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
163,2026-01-04 22:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
163,2026-01-04 22:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,15.71,16.721,0.0,2
164,2026-01-04 23:00,supplier_1,supplier,0,reactive,756.26,,,,,,,,,,,,,2
164,2026-01-04 23:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
164,2026-01-04 23:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
164,2026-01-04 23:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
164,2026-01-04 23:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,15.96,16.721,0.0,2
165,2026-01-04 23:15,supplier_1,supplier,0,reactive,755.73,,,,,,,,,,,,,2
165,2026-01-04 23:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
165,2026-01-04 23:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.13,,,,,,,,,2
165,2026-01-04 23:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
165,2026-01-04 23:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,16.21,16.721,0.0,2
166,2026-01-04 23:30,supplier_1,supplier,0,reactive,754.65,,,,,,,,,,,,,2
166,2026-01-04 23:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
166,2026-01-04 23:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,395.62,,,,,,,,,2
166,2026-01-04 23:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
166,2026-01-04 23:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,16.46,16.721,0.0,2
167,2026-01-04 23:45,supplier_1,supplier,0,reactive,753.48,,,,,,,,,,,,,2
167,2026-01-04 23:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
167,2026-01-04 23:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
167,2026-01-04 23:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
167,2026-01-04 23:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,16.71,16.721,0.0,2
168,2026-01-05 00:00,supplier_1,supplier,0,reactive,752.23,,,,,,,,,,,,,2
168,2026-01-05 00:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
168,2026-01-05 00:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
168,2026-01-05 00:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
168,2026-01-05 00:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,16.96,16.721,0.0,2
169,2026-01-05 00:15,supplier_1,supplier,0,reactive,751.05,,,,,,,,,,,,,2
169,2026-01-05 00:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
169,2026-01-05 00:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,384.13,,,,,,,,,2
169,2026-01-05 00:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
169,2026-01-05 00:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,17.21,16.721,0.0,2
170,2026-01-05 00:30,supplier_1,supplier,0,reactive,750.05,,,,,,,,,,,,,2
170,2026-01-05 00:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
170,2026-01-05 00:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,397.34,,,,,,,,,2
170,2026-01-05 00:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
170,2026-01-05 00:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,17.46,16.721,0.0,2
171,2026-01-05 00:45,supplier_1,supplier,0,reactive,749.45,,,,,,,,,,,,,2
171,2026-01-05 00:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
171,2026-01-05 00:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
171,2026-01-05 00:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
171,2026-01-05 00:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,17.71,16.721,0.0,2
172,2026-01-05 01:00,supplier_1,supplier,0,reactive,748.42,,,,,,,,,,,,,2
172,2026-01-05 01:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
172,2026-01-05 01:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
172,2026-01-05 01:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
172,2026-01-05 01:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,17.96,16.721,0.0,2
173,2026-01-05 01:15,supplier_1,supplier,0,reactive,747.11,,,,,,,,,,,,,2
173,2026-01-05 01:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
173,2026-01-05 01:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.65,,,,,,,,,2
173,2026-01-05 01:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
173,2026-01-05 01:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,18.21,16.721,0.0,2
174,2026-01-05 01:30,supplier_1,supplier,0,reactive,746.16,,,,,,,,,,,,,2
174,2026-01-05 01:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
174,2026-01-05 01:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,397.09,,,,,,,,,2
174,2026-01-05 01:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
174,2026-01-05 01:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,18.46,16.721,0.0,2
175,2026-01-05 01:45,supplier_1,supplier,0,reactive,745.45,,,,,,,,,,,,,2
175,2026-01-05 01:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
175,2026-01-05 01:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
175,2026-01-05 01:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
175,2026-01-05 01:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,18.71,16.721,0.0,2
176,2026-01-05 02:00,supplier_1,supplier,0,reactive,744.55,,,,,,,,,,,,,2
176,2026-01-05 02:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
176,2026-01-05 02:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
176,2026-01-05 02:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
176,2026-01-05 02:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,18.96,16.721,0.0,2
177,2026-01-05 02:15,supplier_1,supplier,0,reactive,743.43,,,,,,,,,,,,,2
177,2026-01-05 02:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
177,2026-01-05 02:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.95,,,,,,,,,2
177,2026-01-05 02:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
177,2026-01-05 02:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,19.21,16.721,0.0,2
178,2026-01-05 02:30,supplier_1,supplier,0,reactive,742.02,,,,,,,,,,,,,2
178,2026-01-05 02:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
178,2026-01-05 02:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,398.27,,,,,,,,,2
178,2026-01-05 02:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
178,2026-01-05 02:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,19.46,16.721,0.0,2
179,2026-01-05 02:45,supplier_1,supplier,0,reactive,741.2,,,,,,,,,,,,,2
179,2026-01-05 02:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
179,2026-01-05 02:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
179,2026-01-05 02:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
179,2026-01-05 02:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,19.71,16.721,0.0,2
180,2026-01-05 03:00,supplier_1,supplier,0,reactive,740.34,,,,,,,,,,,,,2
180,2026-01-05 03:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
180,2026-01-05 03:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
180,2026-01-05 03:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
180,2026-01-05 03:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,19.96,16.721,0.0,2
181,2026-01-05 03:15,supplier_1,supplier,0,reactive,739.01,,,,,,,,,,,,,2
181,2026-01-05 03:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
181,2026-01-05 03:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.13,,,,,,,,,2
181,2026-01-05 03:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
181,2026-01-05 03:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,20.21,16.721,0.0,2
182,2026-01-05 03:30,supplier_1,supplier,0,reactive,738.07,,,,,,,,,,,,,2
182,2026-01-05 03:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
182,2026-01-05 03:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,395.52,,,,,,,,,2
182,2026-01-05 03:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
182,2026-01-05 03:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,20.46,16.721,0.0,2
183,2026-01-05 03:45,supplier_1,supplier,0,reactive,736.69,,,,,,,,,,,,,2
183,2026-01-05 03:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
183,2026-01-05 03:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
183,2026-01-05 03:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
183,2026-01-05 03:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,20.71,16.721,0.0,2
184,2026-01-05 04:00,supplier_1,supplier,0,reactive,735.86,,,,,,,,,,,,,2
184,2026-01-05 04:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
184,2026-01-05 04:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
184,2026-01-05 04:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
184,2026-01-05 04:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,20.96,16.721,0.0,2
185,2026-01-05 04:15,supplier_1,supplier,0,reactive,734.42,,,,,,,,,,,,,2
185,2026-01-05 04:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
185,2026-01-05 04:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.49,,,,,,,,,2
185,2026-01-05 04:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
185,2026-01-05 04:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,21.21,16.721,0.0,2
186,2026-01-05 04:30,supplier_1,supplier,0,reactive,733.7,,,,,,,,,,,,,2
186,2026-01-05 04:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
186,2026-01-05 04:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,396.99,,,,,,,,,2
186,2026-01-05 04:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
186,2026-01-05 04:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,21.46,16.721,0.0,2
187,2026-01-05 04:45,supplier_1,supplier,0,reactive,732.26,,,,,,,,,,,,,2
187,2026-01-05 04:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
187,2026-01-05 04:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
187,2026-01-05 04:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
187,2026-01-05 04:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,21.71,16.721,0.0,2
188,2026-01-05 05:00,supplier_1,supplier,0,reactive,731.5,,,,,,,,,,,,,2
188,2026-01-05 05:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
188,2026-01-05 05:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
188,2026-01-05 05:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
188,2026-01-05 05:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,21.96,16.721,0.0,2
189,2026-01-05 05:15,supplier_1,supplier,0,reactive,730.89,,,,,,,,,,,,,2
189,2026-01-05 05:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
189,2026-01-05 05:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.62,,,,,,,,,2
189,2026-01-05 05:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
189,2026-01-05 05:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,22.21,16.721,0.0,2
190,2026-01-05 05:30,supplier_1,supplier,0,reactive,729.91,,,,,,,,,,,,,2
190,2026-01-05 05:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
190,2026-01-05 05:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,396.02,,,,,,,,,2
190,2026-01-05 05:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
190,2026-01-05 05:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,22.46,16.721,0.0,2
191,2026-01-05 05:45,supplier_1,supplier,0,reactive,728.97,,,,,,,,,,,,,2
191,2026-01-05 05:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
191,2026-01-05 05:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
191,2026-01-05 05:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
191,2026-01-05 05:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,22.71,16.721,0.0,2
192,2026-01-05 06:00,supplier_1,supplier,0,reactive,728.15,,,,,,,,,,,,,2
192,2026-01-05 06:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
192,2026-01-05 06:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
192,2026-01-05 06:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
192,2026-01-05 06:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,22.96,16.721,0.0,2
193,2026-01-05 06:15,supplier_1,supplier,0,reactive,727.53,,,,,,,,,,,,,2
193,2026-01-05 06:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
193,2026-01-05 06:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,383.51,,,,,,,,,2
193,2026-01-05 06:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
193,2026-01-05 06:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,23.21,16.721,0.0,2
194,2026-01-05 06:30,supplier_1,supplier,0,reactive,726.76,,,,,,,,,,,,,2
194,2026-01-05 06:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
194,2026-01-05 06:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,397.76,,,,,,,,,2
194,2026-01-05 06:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
194,2026-01-05 06:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,23.46,16.721,0.0,2
195,2026-01-05 06:45,supplier_1,supplier,0,reactive,725.37,,,,,,,,,,,,,2
195,2026-01-05 06:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
195,2026-01-05 06:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
195,2026-01-05 06:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
195,2026-01-05 06:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,23.71,16.721,0.0,2
196,2026-01-05 07:00,supplier_1,supplier,0,reactive,723.95,,,,,,,,,,,,,2
196,2026-01-05 07:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
196,2026-01-05 07:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
196,2026-01-05 07:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
196,2026-01-05 07:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,23.96,16.721,0.0,2
197,2026-01-05 07:15,supplier_1,supplier,0,reactive,723.3,,,,,,,,,,,,,2
197,2026-01-05 07:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
197,2026-01-05 07:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,382.57,,,,,,,,,2
197,2026-01-05 07:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
197,2026-01-05 07:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,24.21,16.721,0.0,2
198,2026-01-05 07:30,supplier_1,supplier,0,reactive,722.3,,,,,,,,,,,,,2
198,2026-01-05 07:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
198,2026-01-05 07:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,395.21,,,,,,,,,2
198,2026-01-05 07:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
198,2026-01-05 07:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,24.46,16.721,0.0,2
199,2026-01-05 07:45,supplier_1,supplier,0,reactive,721.23,,,,,,,,,,,,,2
199,2026-01-05 07:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
199,2026-01-05 07:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
199,2026-01-05 07:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
199,2026-01-05 07:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,24.71,16.721,0.0,2
200,2026-01-05 08:00,supplier_1,supplier,0,reactive,720.61,,,,,,,,,,,,,2
200,2026-01-05 08:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
200,2026-01-05 08:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
200,2026-01-05 08:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
200,2026-01-05 08:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,24.96,16.721,0.0,2
201,2026-01-05 08:15,supplier_1,supplier,0,reactive,719.78,,,,,,,,,,,,,2
201,2026-01-05 08:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
201,2026-01-05 08:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,382.74,,,,,,,,,2
201,2026-01-05 08:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
201,2026-01-05 08:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,25.21,16.721,0.0,2
202,2026-01-05 08:30,supplier_1,supplier,0,reactive,719.17,,,,,,,,,,,,,2
202,2026-01-05 08:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
202,2026-01-05 08:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,395.15,,,,,,,,,2
202,2026-01-05 08:30,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
202,2026-01-05 08:30,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,25.46,16.721,0.0,2
203,2026-01-05 08:45,supplier_1,supplier,0,reactive,718.19,,,,,,,,,,,,,2
203,2026-01-05 08:45,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
203,2026-01-05 08:45,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,400.0,,,,,,,,,2
203,2026-01-05 08:45,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
203,2026-01-05 08:45,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,25.71,16.721,0.0,2
204,2026-01-05 09:00,supplier_1,supplier,0,reactive,717.69,,,,,,,,,,,,,2
204,2026-01-05 09:00,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
204,2026-01-05 09:00,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,370.0,,,,,,,,,2
204,2026-01-05 09:00,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
204,2026-01-05 09:00,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,25.96,16.721,0.0,2
205,2026-01-05 09:15,supplier_1,supplier,0,reactive,717.11,,,,,,,,,,,,,2
205,2026-01-05 09:15,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
205,2026-01-05 09:15,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,382.63,,,,,,,,,2
205,2026-01-05 09:15,wholesaler_1,wholesaler,1,reactive,,,,,,0.0,67.0,,,,,,,2
205,2026-01-05 09:15,retail_1,retail,1,reactive,,,,,,,,0.0,31.0,1.0,26.21,16.721,0.0,2
206,2026-01-05 09:30,supplier_1,supplier,0,reactive,715.84,,,,,,,,,,,,,2
206,2026-01-05 09:30,farm_1,farm,1,reactive,,759.0,0.0222,,,,,,,,,,,2
206,2026-01-05 09:30,slaughterhouse_1,slaughterhouse,0,reactive,,,,481.0,396.31,,,,,,,,,2
